date,SPY,IVV,VTI,VOO,QQQ,VEA,EFA,IEFA,VWO,AGG,IJH,IEMG,IWM,IJR,VTV,IWF,IWD,VUG,BND,LQD,XLF,VNQ,VIG,EEM,GLD,VB,BSV,VO,TIP,VEU,IVW,DIA,XLK,VYM,VGT,VCSH,MDY,IWB,VCIT,XLV,IWR,XLE,DVY,USMV,EWJ,VGK,PFF,SCHF,SDY,RSP,XLY,ITOT,IVE,SCHX,HYG,SHV,VBR,EMB,SHY,VV,SCHB,XLI,BIV,VT,MBB,BNDX,IWS,VXUS,FLOT,IWO,IXUS,MINT,SCZ,PYZ,MXI,IYM,IXP,RXI,VCR,RHS,VDC,PXI,PXE,IEO,RYF,IYG,KIE,FBT,PTH,IHI,ITA,VIS,ICF,REZ,RWR,PSJ,IGV,RYU,IDU,VPU
2018-04-20,266.61,268.44,137.5,245.0,162.3,45.02,71.05,67.03,46.14,106.0,189.85,57.28,155.55,79.06,104.73,137.64,121.37,143.12,79.02,115.47,27.88,74.05,101.47,47.26,126.63,149.48,78.07,155.41,112.38,54.89,156.9,244.48,66.21,83.13,173.19,78.08,345.83,148.55,83.77,82.09,51.99,73.3,95.88,52.24,60.69,59.85,37.29,34.28,91.2,100.28,102.98,61.24,110.67,63.84,85.89,110.32,131.51,111.15,83.26,122.66,64.66,75.6,80.74,74.42,103.78,54.52,87.37,57.13,50.98,194.8,63.68,101.51,66.28,70.25,70.22,100.77,58.25,113.66,160.91,121.77,131.24,41.94,23.65,70.13,44.31,132.42,31.23,134.6,78.5,190.36,204.67,141.64,91.04,56.14,84.55,71.68,174.84,82.28,127.0,111.59
2018-04-23,266.57,268.44,137.45,244.89,161.89,44.97,70.96,66.93,45.83,105.95,189.81,56.83,155.32,79.03,104.86,137.53,121.42,142.85,78.98,115.42,27.85,73.99,101.59,46.88,125.62,149.41,78.04,155.43,112.35,54.72,156.64,244.35,65.97,83.31,172.47,78.08,345.8,148.5,83.68,82.41,52.0,73.75,96.2,52.31,60.61,59.86,37.25,34.23,91.31,100.41,103.2,61.21,110.85,63.83,85.66,110.32,131.62,110.88,83.25,122.64,64.61,75.51,80.64,74.33,103.61,54.46,87.47,56.96,50.98,194.05,63.49,101.5,66.14,69.4,69.79,100.22,58.6,113.53,161.28,122.28,131.02,42.2,23.83,70.53,44.34,132.28,31.27,134.65,77.94,190.4,204.88,141.39,90.84,55.95,84.41,71.42,174.66,82.36,127.3,111.87
2018-04-24,262.98,264.89,135.8,241.55,158.46,44.77,70.67,66.65,45.62,105.81,188.43,56.52,154.43,78.66,103.98,134.89,120.65,140.15,78.84,115.08,27.67,74.27,100.06,46.66,126.23,148.33,78.09,153.71,112.04,54.48,153.63,240.09,64.82,82.5,169.21,78.09,343.21,146.61,83.59,81.79,51.49,72.96,95.9,51.86,60.39,59.54,37.17,34.08,90.76,99.45,101.57,60.45,110.08,63.01,85.49,110.33,131.03,110.71,83.27,121.01,63.81,73.4,80.63,73.72,103.47,54.48,86.88,56.72,51.0,192.13,63.19,101.54,65.68,68.04,69.11,97.74,58.49,112.2,158.96,121.85,130.35,41.49,23.74,69.6,44.05,131.5,31.18,131.97,76.52,187.6,200.18,137.72,91.15,56.21,84.7,70.25,171.68,82.83,128.13,112.66
2018-04-25,263.63,265.42,135.95,242.17,158.65,44.67,70.55,66.5,45.28,105.67,188.57,56.18,154.2,78.53,104.09,135.05,120.93,140.44,78.73,114.72,27.65,74.13,100.2,46.3,125.41,148.31,78.09,153.84,111.87,54.33,153.87,240.7,64.83,82.67,168.94,78.04,343.34,146.84,83.43,82.16,51.52,73.54,96.1,51.86,60.58,59.3,37.02,34.04,91.01,99.73,101.99,60.54,110.37,63.12,85.5,110.33,131.21,110.31,83.26,121.21,63.92,73.61,80.45,73.69,103.4,54.43,87.06,56.54,51.01,191.58,63.03,101.55,65.48,68.5,68.98,98.29,58.64,113.0,159.55,122.42,130.62,41.82,23.94,70.23,44.05,131.18,31.15,130.83,76.58,188.0,198.25,137.99,91.01,56.22,84.57,69.82,170.52,83.24,128.16,112.63
2018-04-26,266.31,268.15,137.24,244.66,161.99,45.0,70.9,66.85,45.75,105.85,189.28,56.86,154.91,78.78,104.6,137.24,121.42,142.87,78.89,115.06,27.66,75.1,100.78,46.97,124.97,148.97,78.13,154.9,112.16,54.76,156.37,243.12,66.01,83.32,172.37,78.13,344.65,148.37,83.57,83.2,51.86,74.61,96.77,52.31,60.95,59.63,37.05,34.23,91.44,100.5,103.64,61.13,110.77,63.72,85.8,110.34,131.29,110.4,83.28,122.46,64.51,73.34,80.67,74.31,103.63,54.54,87.42,56.95,51.02,192.86,63.47,101.56,65.9,68.79,69.48,99.13,58.3,114.03,161.95,123.2,131.27,42.42,24.46,71.52,44.13,131.85,31.16,133.28,78.16,190.55,198.14,137.37,92.45,56.73,85.82,71.24,174.32,83.99,129.52,113.89
2018-04-27,266.56,268.39,137.33,244.92,162.09,45.05,70.97,66.93,45.99,105.98,188.97,57.22,154.69,78.52,104.75,137.34,121.46,142.87,79.01,115.32,27.7,76.39,100.9,47.26,125.5,148.77,78.14,155.16,112.52,54.88,156.49,242.95,65.89,83.41,171.64,78.12,344.1,148.48,83.71,83.54,51.94,73.82,97.0,52.36,60.78,59.69,37.1,34.31,91.78,100.77,104.11,61.15,110.96,63.77,85.76,110.36,131.31,110.49,83.3,122.58,64.55,73.19,80.75,74.44,103.83,54.6,87.63,57.09,51.02,192.5,63.61,101.58,65.93,68.19,69.16,98.61,58.81,114.5,162.39,123.99,131.93,41.77,23.93,70.45,44.41,131.93,31.21,134.35,79.04,190.8,195.28,137.26,94.53,58.18,87.72,70.95,173.92,84.79,130.8,114.97
2018-04-30,264.51,266.31,136.33,242.92,160.94,44.81,70.74,66.64,45.68,106.0,186.96,56.85,153.32,77.82,103.61,136.45,120.34,142.27,79.05,115.22,27.45,76.09,100.11,46.92,124.59,147.47,78.14,153.91,112.61,54.68,155.45,241.54,65.46,82.6,170.96,78.16,340.51,147.24,83.67,82.26,51.52,73.81,96.32,52.04,60.64,59.4,37.13,34.19,90.88,99.85,103.7,60.65,109.89,63.28,85.7,110.36,129.94,110.14,83.27,121.59,64.03,72.22,80.73,73.94,103.81,54.6,86.83,56.81,51.03,190.99,63.32,101.6,65.62,67.02,68.61,97.38,58.23,114.26,161.68,122.85,131.07,42.41,24.15,70.92,44.02,131.04,30.89,131.92,77.9,188.37,192.35,135.38,93.97,58.06,87.39,70.98,173.69,84.61,130.42,114.57
2018-05-01,264.98,266.83,136.54,243.44,162.78,44.77,70.49,66.53,45.42,105.67,187.68,56.59,154.07,78.16,103.42,137.26,120.1,143.21,78.75,114.58,27.46,76.78,99.71,46.69,123.71,147.9,77.97,154.03,111.79,54.48,156.48,240.76,66.28,82.44,173.02,77.94,341.71,147.57,83.3,82.22,51.57,73.36,95.88,51.96,60.59,59.07,36.97,34.1,90.91,99.89,103.84,60.79,109.55,63.42,85.4,110.25,130.09,109.53,83.13,121.83,64.2,71.89,80.39,73.9,103.46,54.58,86.73,56.68,50.94,192.08,63.19,101.42,65.48,65.5,68.16,97.0,57.9,114.21,161.88,121.98,129.98,42.01,24.0,70.58,43.9,131.17,30.95,133.2,78.96,190.37,188.76,134.85,95.09,58.68,88.27,71.46,175.22,84.23,130.05,114.34
2018-05-02,263.2,264.97,135.75,241.78,161.82,44.71,70.46,66.49,45.12,105.67,187.34,56.13,154.65,78.35,102.38,136.59,119.08,142.68,78.76,114.49,27.15,76.5,98.76,46.32,123.65,147.91,78.02,153.11,111.93,54.37,155.66,239.11,66.21,81.65,173.07,77.98,341.08,146.63,83.33,81.09,51.27,73.66,95.63,51.45,60.23,59.11,36.93,34.06,90.19,99.06,103.13,60.45,108.56,63.0,85.37,110.25,130.15,108.66,83.16,120.99,63.84,71.26,80.45,73.62,103.54,54.54,86.31,56.53,50.95,192.99,63.07,101.43,65.57,66.65,68.32,97.22,57.3,113.8,160.95,118.8,127.64,42.84,24.33,71.15,43.23,130.57,30.21,131.64,78.58,189.04,187.72,133.93,94.52,58.45,87.7,71.2,174.26,83.78,129.96,114.19
2018-05-03,262.62,264.4,135.38,241.21,161.8,44.8,70.68,66.69,44.98,105.79,187.05,55.96,153.81,77.87,101.99,136.63,118.51,142.65,78.83,114.51,26.92,76.45,98.53,46.22,124.28,147.47,78.04,152.91,112.07,54.45,155.71,239.1,66.36,81.63,173.61,78.05,340.59,146.31,83.3,80.36,51.19,73.49,95.57,51.47,60.29,59.35,36.97,34.13,89.77,98.73,102.67,60.3,108.03,62.87,85.36,110.25,129.58,108.54,83.22,120.74,63.67,71.43,80.56,73.59,103.6,54.64,85.93,56.65,50.94,191.83,63.16,101.43,65.84,66.78,68.73,97.36,57.02,113.35,160.34,118.59,127.33,42.37,24.03,70.69,42.79,129.86,29.92,130.4,78.37,189.46,187.97,134.18,94.26,58.53,87.9,71.74,175.19,84.07,129.97,114.38
2018-05-04,266.02,267.82,137.13,244.41,164.87,44.97,70.93,66.9,45.2,105.86,189.57,56.24,155.73,78.83,103.09,138.62,119.88,144.78,78.88,114.67,27.27,77.29,99.78,46.43,124.54,149.43,78.03,154.6,112.1,54.65,158.02,242.52,67.62,82.51,176.88,78.04,345.19,148.21,83.39,81.0,51.8,73.85,96.49,52.02,60.73,60.0,36.99,34.24,90.91,99.83,104.02,61.09,109.24,63.69,85.42,110.27,131.18,108.63,83.19,122.29,64.48,72.26,80.57,74.22,103.65,54.61,86.89,56.82,50.96,194.1,63.35,101.44,65.97,67.95,69.21,98.83,57.25,114.55,162.37,120.28,129.31,43.12,24.42,71.28,43.45,131.15,30.29,132.09,79.07,192.33,190.2,135.78,95.33,59.07,88.78,72.52,177.88,84.77,130.71,114.86
2018-05-07,266.92,268.79,137.73,245.17,166.24,44.96,70.94,66.94,45.08,105.81,190.62,55.92,157.05,79.44,103.29,139.41,120.14,145.61,78.84,114.54,27.45,77.81,99.92,46.16,124.57,150.59,78.04,155.12,112.12,54.58,158.84,243.42,68.09,82.67,178.41,78.06,347.07,148.81,83.38,80.88,52.02,73.95,96.32,52.06,60.8,59.5,37.05,34.26,91.05,100.0,104.37,61.36,109.38,63.92,85.5,110.28,132.04,108.18,83.19,122.75,64.76,72.74,80.55,74.33,103.67,54.65,87.11,56.73,50.95,196.05,63.33,101.46,66.02,67.76,69.11,98.9,57.22,114.64,163.06,120.1,128.61,43.52,24.53,71.46,43.59,132.1,30.41,133.68,80.31,193.75,192.76,136.81,95.76,59.65,89.52,73.36,179.76,84.17,129.96,114.34
2018-05-08,266.92,268.68,137.78,245.16,166.07,44.96,70.95,66.96,45.31,105.69,191.22,56.17,157.83,80.12,103.26,139.4,120.16,145.69,78.78,114.5,27.64,77.42,100.02,46.42,124.59,151.17,78.0,155.36,111.92,54.62,158.85,243.42,68.24,82.5,179.09,78.03,348.23,148.86,83.27,80.27,52.08,74.53,95.66,51.99,60.99,59.45,36.97,34.24,90.91,99.93,103.93,61.38,109.34,63.93,85.37,110.27,132.45,107.54,83.2,122.74,64.82,73.26,80.44,74.34,103.54,54.54,87.01,56.88,50.99,196.96,63.38,101.47,66.15,67.97,69.03,98.65,56.79,114.36,162.37,119.84,128.05,43.95,24.82,72.43,43.74,133.36,30.41,132.8,79.91,192.11,195.71,137.76,95.1,59.43,89.05,73.93,180.66,82.15,126.93,111.66
2018-05-09,269.5,271.44,139.08,247.54,167.88,45.1,71.12,67.1,45.37,105.57,192.19,56.26,158.68,80.57,104.14,140.71,121.31,147.2,78.69,114.48,28.05,77.94,100.68,46.51,124.33,152.22,77.96,156.64,111.85,54.77,160.48,245.4,69.08,83.28,181.44,78.0,349.95,150.22,83.23,80.73,52.47,76.05,96.09,52.21,60.47,59.83,36.97,34.35,91.38,100.74,104.29,61.94,110.35,64.52,85.51,110.28,133.22,107.35,83.16,123.94,65.41,74.05,80.3,74.79,103.41,54.56,87.59,56.94,50.98,198.12,63.53,101.46,66.23,68.8,69.66,100.0,56.62,114.46,162.86,120.04,128.28,44.37,25.35,73.58,44.19,135.33,30.4,134.73,80.88,193.52,197.67,139.13,95.76,59.86,89.78,74.94,183.61,81.29,126.11,111.0
2018-05-10,272.02,273.9,140.29,249.86,169.62,45.42,71.58,67.5,46.27,105.81,193.64,57.45,159.53,81.0,105.12,141.97,122.41,148.55,78.85,115.06,28.28,78.55,101.44,47.48,125.18,153.0,78.0,157.83,112.07,55.29,162.02,247.46,69.98,84.04,183.6,78.05,352.55,151.57,83.44,81.81,52.87,76.62,96.97,52.72,60.82,60.14,37.03,34.59,92.05,101.62,104.67,62.49,111.35,65.09,85.76,110.29,134.0,108.71,83.16,125.07,65.97,74.55,80.49,75.48,103.56,54.55,88.23,57.53,50.96,199.39,64.13,101.49,66.54,69.57,70.55,100.89,56.9,115.28,163.37,120.48,129.12,44.42,25.43,73.9,44.55,136.31,30.56,134.73,81.41,196.58,198.05,139.97,96.63,60.27,90.39,75.62,185.26,82.82,127.75,112.44
2018-05-11,272.85,274.47,140.57,250.47,169.46,45.51,71.77,67.71,46.11,105.86,193.8,57.32,159.84,81.13,105.45,142.23,122.69,148.72,78.93,115.26,28.26,78.28,101.85,47.4,125.0,153.27,78.01,157.7,112.07,55.4,162.29,248.54,69.88,84.28,183.07,78.04,352.86,151.86,83.49,83.03,52.87,76.73,97.13,52.83,61.28,60.25,37.06,34.68,92.14,101.72,104.89,62.63,111.67,65.25,85.73,110.3,134.13,109.17,83.16,125.31,66.08,74.71,80.55,75.64,103.6,54.55,88.24,57.6,50.96,199.92,64.21,101.49,66.78,69.68,70.87,100.76,57.48,115.51,163.77,120.42,129.12,44.31,25.4,73.43,44.59,136.53,30.56,137.4,83.28,197.09,198.47,140.31,96.33,60.02,90.04,75.33,183.3,83.1,128.04,112.62
2018-05-14,272.98,274.82,140.64,250.75,169.75,45.59,71.9,67.79,46.25,105.76,193.58,57.38,159.23,80.78,105.64,142.26,122.83,148.62,78.83,115.05,28.24,77.61,101.84,47.46,124.49,152.94,77.99,157.48,111.79,55.49,162.4,249.27,69.87,84.42,182.84,78.0,352.26,152.04,83.38,83.58,52.81,77.26,97.25,52.72,61.62,60.22,37.09,34.74,92.01,101.76,105.09,62.65,111.84,65.29,85.75,110.29,133.97,108.98,83.16,125.43,66.13,74.58,80.45,75.75,103.52,54.47,88.14,57.66,50.98,199.11,64.35,101.51,66.79,69.37,71.16,101.08,57.1,115.55,163.88,120.21,129.0,44.55,25.81,74.07,44.52,136.35,30.45,138.98,83.61,197.62,197.37,139.98,95.53,59.48,89.18,74.23,181.22,82.61,127.53,112.19
2018-05-15,271.1,272.81,139.79,249.03,167.87,45.21,71.38,67.25,45.37,105.29,193.02,56.22,159.26,80.82,105.15,141.06,122.27,147.24,78.46,114.18,28.19,76.35,101.28,46.48,122.48,152.76,77.9,156.8,111.43,54.93,160.83,247.31,69.21,84.02,181.25,77.88,351.41,150.98,82.95,82.5,52.6,77.28,96.94,52.35,60.99,59.83,36.91,34.47,91.53,101.25,104.48,62.26,111.38,64.85,85.33,110.31,133.84,108.23,83.11,124.57,65.73,74.33,80.06,75.07,103.08,54.36,87.75,57.12,51.0,198.94,63.72,101.48,66.24,69.6,70.66,100.91,56.31,115.12,163.06,119.74,128.62,44.46,25.82,74.37,44.5,136.35,30.48,137.51,83.52,194.87,196.35,139.5,93.71,58.34,87.54,73.82,180.43,81.82,126.55,111.25
2018-05-16,272.24,274.1,140.47,250.09,168.98,45.35,71.48,67.4,46.01,105.17,194.38,57.07,160.92,81.78,105.57,141.78,122.75,147.94,78.4,114.03,28.24,76.12,101.83,47.18,122.29,153.92,77.85,157.53,111.27,55.21,161.53,247.97,69.52,84.39,182.2,77.85,353.85,151.69,82.87,82.96,52.84,77.55,97.31,52.43,61.17,59.92,36.94,34.54,91.92,101.81,105.35,62.57,111.93,65.12,85.44,110.3,134.95,108.46,83.11,125.12,66.04,74.6,79.96,75.45,103.01,54.36,88.13,57.4,51.0,201.09,64.04,101.49,66.35,70.92,71.61,102.24,56.25,115.87,164.58,120.77,129.65,44.87,25.97,74.64,44.68,136.48,30.57,138.3,84.77,196.49,196.39,140.12,93.18,58.07,87.19,74.09,180.63,81.55,125.58,110.46
2018-05-17,272.01,273.88,140.51,249.88,168.33,45.41,71.59,67.5,45.37,105.03,194.78,56.3,161.66,82.28,105.53,141.6,122.82,147.86,78.33,113.81,28.18,75.74,101.86,46.46,122.36,154.43,77.89,157.68,111.06,55.08,161.17,247.74,69.16,84.31,181.3,77.89,354.58,151.6,82.84,82.99,52.93,78.72,97.4,52.31,61.16,60.12,36.93,34.56,92.03,101.94,105.0,62.58,112.04,65.09,85.49,110.33,135.46,108.03,83.13,125.06,66.03,74.89,79.95,75.43,102.95,54.31,88.35,57.27,51.01,201.77,63.89,101.52,66.45,71.57,71.53,102.63,56.0,115.62,164.18,120.88,129.97,46.11,26.66,76.75,44.8,136.25,30.69,137.85,85.36,196.43,197.77,140.73,92.56,57.6,86.77,74.34,180.26,80.84,124.54,109.57
2018-05-18,271.33,273.21,140.2,249.26,167.46,45.25,71.33,67.25,44.95,105.3,194.38,55.87,161.87,82.45,105.12,141.58,122.27,147.73,78.54,114.28,27.95,75.84,101.91,46.07,122.41,154.47,77.95,157.63,111.36,54.8,161.09,247.0,68.87,84.1,180.6,78.0,353.87,151.29,83.08,83.2,52.89,78.11,97.19,52.29,61.01,59.85,36.96,34.43,92.06,101.73,104.87,62.44,111.49,64.96,85.4,110.33,135.35,107.91,83.17,124.73,65.93,75.33,80.15,75.18,103.16,54.34,88.17,57.02,51.02,202.27,63.58,101.54,66.22,71.87,71.47,102.55,55.8,115.37,164.04,119.58,129.21,45.78,26.5,76.13,44.55,135.02,30.68,138.75,86.45,197.62,199.1,141.57,92.6,57.46,86.79,75.01,181.46,80.75,124.54,109.63
2018-05-21,273.37,275.21,141.25,251.09,168.4,45.54,71.78,67.67,45.24,105.31,196.27,56.11,162.94,83.21,105.99,142.64,123.17,148.71,78.54,114.35,28.15,76.74,102.76,46.35,122.48,155.59,77.96,158.59,111.4,55.16,162.3,249.94,69.47,84.78,182.01,77.99,357.34,152.39,83.12,83.28,53.23,78.91,97.84,52.64,61.08,60.27,36.94,34.68,92.85,102.39,105.45,62.88,112.32,65.43,85.52,110.32,136.6,107.93,83.17,125.68,66.38,76.47,80.19,75.61,103.21,54.36,88.74,57.4,51.02,203.08,63.95,101.55,66.57,71.95,71.72,103.03,56.1,115.93,164.9,119.85,129.79,46.27,27.07,77.17,44.82,136.05,30.98,137.05,85.84,198.84,202.09,143.54,93.66,58.15,87.94,74.75,181.63,81.11,125.21,110.19
2018-05-22,272.61,274.47,140.73,250.37,168.18,45.51,71.69,67.6,45.42,105.31,194.92,56.31,161.76,82.53,105.86,141.93,122.97,148.0,78.56,114.23,28.34,76.85,102.13,46.51,122.41,154.42,77.95,157.88,111.35,55.15,161.62,248.18,69.37,84.56,181.58,77.96,354.88,151.9,83.1,83.12,53.0,77.86,97.59,52.39,60.94,60.28,36.95,34.64,92.51,102.0,104.98,62.67,112.15,65.22,85.58,110.32,135.85,108.35,83.17,125.31,66.15,75.53,80.2,75.54,103.15,54.32,88.46,57.38,51.03,201.06,63.97,101.57,66.4,72.14,71.54,102.16,56.33,115.56,163.84,119.79,129.44,45.17,26.58,75.63,45.09,136.94,31.06,137.4,85.77,197.53,199.46,141.69,93.84,58.22,88.23,74.13,180.5,81.61,125.72,110.64
2018-05-23,273.36,275.25,141.1,251.15,169.6,45.08,70.9,66.89,45.22,105.6,195.08,56.3,161.97,82.61,105.82,142.75,122.87,148.95,78.8,114.72,28.16,77.62,102.59,46.49,122.54,154.57,78.07,158.26,111.67,54.72,162.74,248.63,69.88,84.74,182.98,78.11,355.15,152.33,83.41,83.39,53.09,77.85,97.72,52.68,60.7,59.43,37.03,34.33,92.48,102.19,105.74,62.83,111.96,65.41,85.65,110.36,135.81,109.02,83.24,125.64,66.33,75.46,80.5,75.32,103.42,54.43,88.6,56.89,51.02,201.4,63.48,101.57,65.95,70.95,70.62,101.68,56.07,115.43,164.99,120.27,129.99,44.77,26.48,75.2,44.76,136.36,30.95,137.84,86.1,198.89,200.83,141.47,94.87,59.11,89.23,74.93,182.84,82.15,126.95,111.65
2018-05-24,272.8,274.75,140.87,250.67,169.55,44.93,70.68,66.69,45.06,105.89,195.25,56.02,162.03,82.63,105.52,142.8,122.46,148.87,78.96,115.04,27.94,77.46,102.83,46.24,123.59,154.74,78.12,158.17,111.8,54.45,162.66,247.91,69.8,84.52,182.85,78.19,355.37,152.09,83.59,83.06,53.09,76.57,97.96,52.66,60.33,59.29,37.15,34.19,92.49,102.17,105.97,62.75,111.56,65.29,85.7,110.36,135.95,109.35,83.29,125.41,66.22,75.83,80.67,75.19,103.65,54.43,88.5,56.69,51.03,201.64,63.24,101.59,65.96,70.76,70.62,101.31,56.05,115.49,165.35,120.11,129.92,44.34,26.31,74.32,44.65,135.41,30.91,137.42,86.5,199.21,202.2,142.2,94.5,58.9,89.05,75.39,182.75,82.77,127.88,112.49
2018-05-25,272.15,273.98,140.6,250.04,169.72,44.68,70.22,66.28,45.17,106.12,194.71,56.21,161.74,82.51,105.16,142.68,121.96,148.65,79.13,115.38,27.85,77.73,102.68,46.43,123.21,154.57,78.22,157.77,111.96,54.25,162.57,247.37,69.75,84.23,182.89,78.24,354.42,151.75,83.8,82.94,52.95,74.58,97.62,52.64,60.13,58.78,37.16,34.0,92.37,101.95,106.13,62.62,111.04,65.16,85.56,110.39,135.71,109.62,83.36,125.2,66.08,75.69,80.92,74.94,103.89,54.47,88.27,56.48,51.05,201.5,63.01,101.62,65.62,70.3,70.01,100.72,55.63,115.4,165.62,120.61,130.1,43.01,25.47,72.29,44.42,134.87,30.88,137.98,86.37,198.38,201.24,142.01,94.86,59.25,89.38,75.69,182.34,83.03,128.41,112.97
2018-05-29,269.02,270.93,139.21,247.15,168.97,43.78,68.79,64.88,44.17,106.82,193.96,54.96,161.52,82.56,103.67,141.68,120.25,147.53,79.68,115.99,26.92,78.1,101.6,45.35,123.19,154.15,78.49,156.3,112.62,53.17,161.26,243.45,69.37,83.33,181.86,78.49,353.18,150.12,84.28,82.09,52.52,74.35,97.1,52.32,59.73,57.12,37.22,33.34,91.81,100.87,105.31,61.99,109.4,64.45,85.2,110.42,135.21,109.32,83.6,123.75,65.44,74.48,81.47,73.78,104.54,54.35,87.39,55.37,51.02,201.35,61.74,101.68,64.25,69.63,68.49,99.2,54.91,113.8,164.6,120.35,129.82,43.01,25.65,72.46,43.06,130.55,30.26,137.44,86.13,197.02,198.94,140.02,95.19,59.56,89.68,75.75,181.13,82.92,128.58,113.15
2018-05-30,272.61,274.55,141.01,250.41,170.18,44.41,69.84,65.92,44.56,106.55,196.97,55.47,164.08,83.72,105.16,143.19,122.09,149.2,79.44,115.54,27.41,79.16,103.0,45.71,123.37,156.35,78.36,158.21,112.41,53.81,162.93,246.7,69.88,84.57,183.2,78.41,358.59,152.08,83.9,83.32,53.16,76.6,98.36,52.96,60.15,58.15,37.25,33.78,93.12,102.21,106.27,62.8,111.12,65.28,85.46,110.4,137.11,109.29,83.5,125.32,66.29,75.53,81.14,74.74,104.39,54.44,88.63,56.09,51.04,204.4,62.55,101.66,65.24,70.75,69.68,100.58,55.57,115.09,166.17,122.03,131.62,44.54,26.5,74.8,43.82,132.85,30.74,140.04,87.79,199.33,201.55,141.89,96.65,60.64,91.14,76.42,183.11,83.59,129.67,114.09
2018-05-31,270.94,272.73,140.04,248.79,170.07,44.17,69.4,65.63,44.61,106.46,194.77,55.53,162.77,82.84,104.24,142.43,121.05,148.51,79.41,115.49,27.18,78.89,101.88,45.69,123.1,154.99,78.3,156.71,112.48,53.59,162.16,244.18,69.9,83.92,183.01,78.29,354.54,151.03,83.92,82.41,52.69,76.02,97.66,52.56,59.74,57.96,37.25,33.61,92.03,101.3,105.76,62.35,110.16,64.84,85.38,110.41,135.81,108.84,83.46,124.56,65.84,74.44,81.15,74.36,104.31,54.43,87.83,55.88,51.04,202.88,62.33,101.64,64.98,70.08,69.34,99.6,55.07,114.36,165.23,119.66,129.61,44.05,26.32,73.96,43.42,131.84,30.4,139.96,87.24,197.94,199.09,139.88,96.32,60.58,90.9,76.54,182.95,83.59,129.68,114.21
2018-06-01,273.6,275.53,141.5,251.41,172.74,44.5,70.0,66.06,45.11,106.08,195.9,56.14,163.84,83.41,105.23,144.19,121.99,150.29,79.09,114.91,27.48,79.24,102.9,46.33,122.49,156.12,78.06,158.21,111.98,54.09,164.32,246.36,71.09,84.63,186.32,78.04,356.54,152.6,83.5,83.36,53.13,76.38,97.74,52.8,60.15,58.45,37.19,33.86,92.35,102.16,106.54,63.01,110.97,65.54,85.19,110.27,136.6,108.0,83.27,125.84,66.51,75.26,80.77,75.08,103.83,54.37,88.33,56.39,50.93,204.77,62.85,101.45,65.44,70.6,70.33,100.97,55.32,115.15,166.56,119.53,129.64,44.04,26.53,74.37,43.91,133.49,30.63,142.15,88.91,200.58,201.06,141.41,96.75,60.83,91.36,77.51,185.94,82.42,127.76,112.52
2018-06-04,274.9,276.81,142.16,252.52,174.3,44.7,70.21,66.32,45.58,105.83,197.01,56.73,164.71,84.37,105.52,145.29,122.29,151.38,78.92,114.65,27.57,79.93,103.43,46.8,122.37,156.85,78.01,158.79,111.75,54.34,165.5,248.2,71.66,84.93,187.88,77.97,358.66,153.35,83.34,83.67,53.41,75.72,97.89,53.07,60.51,58.58,37.32,33.99,92.81,102.51,107.73,63.31,111.18,65.83,85.37,110.28,137.41,107.96,83.2,126.45,66.84,75.15,80.54,75.46,103.61,54.39,88.57,56.6,50.92,205.46,63.15,101.44,65.74,70.69,70.47,101.44,55.48,116.4,168.55,120.52,130.68,43.51,26.08,73.48,44.14,134.32,30.72,140.88,87.91,202.55,201.79,141.39,97.73,61.37,92.29,78.32,187.33,82.08,126.9,111.73
2018-06-05,275.1,277.06,142.37,252.87,174.84,44.65,70.1,66.24,45.18,105.91,197.48,56.32,165.73,84.98,105.51,145.8,122.14,151.76,78.99,114.73,27.45,79.72,103.52,46.44,122.85,157.56,78.11,159.31,112.0,54.21,165.97,248.15,71.91,84.96,188.91,78.02,359.49,153.55,83.43,83.5,53.53,75.54,98.09,53.05,60.4,58.47,37.4,33.94,92.84,102.7,108.36,63.38,111.08,65.93,85.47,110.28,137.97,108.13,83.25,126.55,66.92,75.24,80.76,75.44,103.78,54.37,88.62,56.48,50.92,207.09,63.04,101.45,65.82,71.36,70.85,102.31,55.56,117.1,169.56,119.98,130.23,43.42,25.9,73.01,43.99,133.88,30.67,140.72,88.43,202.98,201.81,141.9,97.24,61.08,92.02,79.16,188.76,81.62,126.02,110.94
2018-06-06,277.4,279.44,143.63,254.89,175.86,45.03,70.73,66.84,45.83,105.67,199.15,57.13,166.93,85.52,106.46,146.99,123.25,152.95,78.77,114.31,27.95,79.91,104.24,47.14,122.92,158.86,78.04,160.55,111.76,54.72,167.17,251.52,72.38,85.56,190.0,77.95,362.47,154.83,83.2,84.44,53.93,75.9,97.96,53.33,60.66,59.03,37.44,34.23,93.33,103.48,109.37,63.94,112.11,66.5,85.68,110.28,139.0,107.89,83.22,127.68,67.5,75.87,80.44,76.1,103.44,54.11,89.19,57.06,50.94,208.81,63.6,101.44,66.32,72.52,72.08,104.36,56.3,118.06,171.47,119.84,130.29,43.21,25.93,72.84,44.65,136.71,30.91,142.91,88.98,204.82,203.77,143.07,97.48,61.07,92.32,79.35,189.99,79.96,123.43,108.69
